ElecStatus,MinimumOverall,InvestmentCost,MinimumOverallLCOE,NumConnections,DemandKWh_Y0,DistNearElecKm,ElecTargetPhase,ElecTargetYear,GridRolloutPhase,LCOE_Grid,LCOE_SHS,LCOE_MG_Solar,LCOE_MG_Hydro,Lat,Lon
unelectrified,SHS,3150.0,0.6265136872999727,21,2079.13125,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,10.558618505690095,1.1267980784942642
electrified,Already Electrified,0.0,0.0,35,4255.44375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.629083397014641,2.1386786744710307
electrified,Already Electrified,0.0,0.0,796,88590.0625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.64097879043009,2.475947593076103
unelectrified,SHS,6300.0,0.6265136872999727,42,4158.2625,0.0,Phase 1 (→2030),2030.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,11.297427100321714,2.384366403155577
electrified,Already Electrified,0.0,0.0,83,9402.85625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.215784209059402,2.2222328923557435
unelectrified,SHS,13800.0,38.12287673041636,92,109.633875,0.013190715482085462,Phase 3 (→2040),2040.0,N/A,39.148297605837925,38.12287673041636,inf,inf,6.4271017656204865,2.0713881388413267
unelectrified,SHS,1800.0,0.6265136872999727,12,950.46,0.01338224155619856,Phase 3 (→2040),2040.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,9.922206345772675,2.509286031133009
electrified,Already Electrified,0.0,0.0,30,2970.1875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.327108224589728,2.151181091823605
unelectrified,SHS,4650.0,0.6265136872999727,31,3069.19375,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,7.36723602525551,1.8890228386953567
unelectrified,SHS,36300.0,6.58841338183904,242,1668.695625,0.0,Phase 1 (→2030),2030.0,N/A,6.506461235475075,6.58841338183904,inf,inf,10.164711106452874,2.3881316688101406
electrified,Already Electrified,0.0,0.0,26,2574.1625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.104693734015649,2.6188699635365897
unelectrified,SHS,4950.0,0.6265136872999727,33,3267.20625,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,9.467234297436345,1.4731733644403835
electrified,Already Electrified,0.0,0.0,1701,266522.54375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.427526294251505,2.701104802885816
electrified,Already Electrified,0.0,0.0,165,16336.03125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.38729388991485,3.04280384373017
unelectrified,SHS,2850.0,0.6265136872999727,19,1504.895,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812213,0.6265136872999727,inf,inf,9.38244884554811,1.734202607747175
unelectrified,SHS,3000.0,0.6265136872999727,20,1980.125,0.0,Phase 2 (→2035),2035.0,N/A,0.5521404580482818,0.6265136872999727,inf,inf,9.734974314541478,2.9854487853989284
unelectrified,SHS,7050.0,0.6265136872999727,47,3722.635,0.0,Phase 1 (→2030),2030.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,8.370445424508617,2.093888279400946
unelectrified,SHS,5700.0,7.401300498823121,38,233.248125,0.011541187189912658,Phase 3 (→2040),2040.0,N/A,7.222296833183164,7.401300498823121,inf,inf,9.489662760914952,3.035508396994353
unelectrified,SHS,5850.0,8.441700613220128,39,209.883,0.011212083598676007,Phase 3 (→2040),2040.0,N/A,8.953313081083053,8.441700613220128,inf,inf,6.365340155262586,1.8204354384405752
electrified,Already Electrified,0.0,0.0,96,9504.6,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.896590133178318,1.4570899781766224
electrified,Already Electrified,0.0,0.0,5082,373031.3285999974,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.2277082225203575,2.214783218419983
electrified,Already Electrified,0.0,0.0,209,24294.85625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.088825435149639,2.635636894820972
electrified,Already Electrified,0.0,0.0,30,2970.1875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.166667785569002,1.0887534369620302
electrified,Already Electrified,0.0,0.0,41,5624.285,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.389064461557071,2.670852043965667
unelectrified,SHS,6600.0,0.6265136872999727,44,4356.275,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,11.420826968172191,3.081191747002432
unelectrified,SHS,4800.0,6.9261688285502645,32,209.89375,0.007439791623615436,Phase 3 (→2040),2040.0,N/A,7.187600935083544,6.9261688285502645,inf,inf,6.464712347734576,2.0119206312842683
unelectrified,SHS,4050.0,0.6265136872999727,27,2673.16875,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,11.067853147507465,2.8411499610523654
electrified,Already Electrified,0.0,0.0,164,17848.5,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.679432421964452,1.8385555649795895
unelectrified,SHS,4500.0,0.6265136872999727,30,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,8.295644888203984,2.097482496687999
unelectrified,SHS,5100.0,5.761248467363037,34,268.105,0.004866330587870127,Phase 3 (→2040),2040.0,N/A,5.90021641707077,5.761248467363037,inf,inf,6.79730791689277,2.365328288061305
unelectrified,SHS,4200.0,7.27173240622298,28,174.929375,0.00958600627579553,Phase 3 (→2040),2040.0,N/A,7.5416271586581685,7.27173240622298,inf,inf,6.47085097856551,2.09592447158376
unelectrified,SHS,9450.0,152.05009980669323,63,35.476791666666664,0.017568907119543967,Phase 3 (→2040),2040.0,N/A,82.74246648468477,152.05009980669323,inf,inf,6.416600908808767,1.8469957096655476
electrified,Already Electrified,0.0,0.0,1564,176139.41875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.836535535285599,1.6534060367301449
unelectrified,SHS,1500.0,0.6265136872999727,10,990.0625,0.004433707352563431,Phase 3 (→2040),2040.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,10.842821976155854,2.689008842674857
unelectrified,SHS,7350.0,0.6265136872999727,49,4851.30625,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,10.948376398784928,2.82815749509671
electrified,Already Electrified,0.0,0.0,15,1485.09375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.591609315622847,2.269495400157513
unelectrified,SHS,4200.0,0.6265136872999727,28,2217.74,0.0,Phase 2 (→2035),2035.0,N/A,0.6546040229263974,0.6265136872999727,inf,inf,9.212374057528674,2.899377083637112
electrified,Already Electrified,0.0,0.0,337,35553.7375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.74010298876402,2.053699970914053
unelectrified,SHS,1800.0,0.6265136872999727,12,1188.075,0.0026287122168580546,Phase 3 (→2040),2040.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,11.156549361473003,2.4790917866818902
unelectrified,SHS,39600.0,9.380157496333549,264,1278.605,0.0,Phase 1 (→2030),2030.0,N/A,9.701686321631612,9.380157496333549,inf,inf,6.831584014592402,2.4341235864537865
unelectrified,SHS,1650.0,0.6265136872999727,11,1089.06875,0.007934536090570243,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.158012638923067,2.3864265220621776
unelectrified,SHS,4800.0,0.6265136872999727,32,2534.56,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,9.227715153733536,2.746177503737338
unelectrified,SHS,55650.0,6.736397211276248,371,2502.00875,0.0,Phase 1 (→2030),2030.0,N/A,6.58172275611408,6.736397211276248,inf,inf,7.9945612378064945,1.7558408281374576
unelectrified,SHS,2550.0,0.6265136872999727,17,1346.485,0.007061207313695899,Phase 3 (→2040),2040.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,9.837095645638142,1.8639580518204828
unelectrified,SHS,6750.0,0.6265136872999727,45,3564.225,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112779,0.6265136872999727,inf,inf,10.525258310388375,2.0536864802027335
electrified,Already Electrified,0.0,0.0,51,5246.875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.726703403818425,1.388975004966132
electrified,Already Electrified,0.0,0.0,46,4957.15625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.322518788564821,1.0383835316586052
electrified,Already Electrified,0.0,0.0,92,9906.55625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.998088169281256,2.5775910944879694
electrified,Already Electrified,0.0,0.0,94,10096.8125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.780690785677152,1.406410178976184
unelectrified,SHS,3300.0,0.6265136872999727,22,2178.1375,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.151110794820422,2.40207400442138
unelectrified,SHS,8700.0,7.530858639192475,58,349.885625,0.00515982828750489,Phase 3 (→2040),2040.0,N/A,7.424049913064491,7.530858639192475,inf,inf,10.363241083282567,1.1115550482933227
electrified,Already Electrified,0.0,0.0,46,7138.03125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.754142569382728,2.7081932865153338
electrified,Already Electrified,0.0,0.0,13,1029.665,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.282141585673775,1.6168252194356896
electrified,Already Electrified,0.0,0.0,30,2534.195,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.8157864484160395,2.542692521893513
electrified,Already Electrified,0.0,0.0,83,8620.3875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.829363418826474,1.844199149941134
unelectrified,SHS,2850.0,0.6265136872999727,19,1504.895,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,9.693433180793964,2.922266976394624
electrified,Already Electrified,0.0,0.0,27,3471.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.523717840792136,2.0923670832425953
electrified,Already Electrified,0.0,0.0,52,4118.66,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,8.99210311108684,2.528039782606195
electrified,Already Electrified,0.0,0.0,17,1683.10625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.06557743885355,1.5155016992030237
unelectrified,SHS,2700.0,0.6265136872999727,18,1425.69,0.0,Phase 2 (→2035),2035.0,N/A,0.6546040229263972,0.6265136872999727,inf,inf,9.165773017011832,2.8498625443062915
electrified,Already Electrified,0.0,0.0,230,24359.64375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.0004633615482055,1.662899443642311
electrified,Already Electrified,0.0,0.0,41,5449.90625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.7656244319091785,2.5874287189176894
electrified,Already Electrified,0.0,0.0,119,13172.39375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.551055321310681,2.022350484354237
unelectrified,SHS,28650.0,7.400349612096251,191,1172.529375,0.0,Phase 1 (→2030),2030.0,N/A,7.41401471504926,7.400349612096251,inf,inf,10.80657285449644,2.8959609938633615
unelectrified,SHS,9000.0,44.217827838606894,60,61.6448,0.00936534252360406,Phase 3 (→2040),2040.0,N/A,44.03688950182738,44.217827838606894,inf,inf,9.079329035907787,2.7207917214963064
unelectrified,SHS,1950.0,0.6265136872999727,13,1029.665,0.03142068963603679,Phase 3 (→2040),2040.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,10.794647867065619,2.2412853188762867
unelectrified,SHS,2550.0,0.6265136872999727,17,1346.485,0.02146786724866231,Phase 3 (→2040),2040.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,11.655412754677505,2.50040308115899
unelectrified,SHS,17400.0,7.056843029016939,116,746.775625,0.0,Phase 2 (→2035),2035.0,N/A,7.044432799261644,7.056843029016939,inf,inf,9.510113705553461,1.5916975767219088
unelectrified,SHS,2550.0,6.971641764970119,17,110.77875,0.0128022067244223,Phase 3 (→2040),2040.0,N/A,6.808359570355066,6.971641764970119,inf,inf,10.892469354117209,2.9509245545667944
electrified,Already Electrified,0.0,0.0,27,2673.16875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.319177593682622,2.173972923060049
unelectrified,SHS,3300.0,6.574014098249439,22,152.031875,0.011602853563653436,Phase 3 (→2040),2040.0,N/A,6.992748211954356,6.574014098249439,inf,inf,6.378439465394144,1.8327382894106907
electrified,Already Electrified,0.0,0.0,58,6137.475,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.964571912443576,1.657830185097502
unelectrified,Mini-Grid: Solar PV Only,60991.73791666667,0.45829649671388334,124,12276.775,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,0.45829649671388334,inf,9.608823161374415,1.9817539312724652
unelectrified,SHS,2550.0,0.6265136872999727,17,1683.10625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,10.253217104600559,1.2024190683382834
unelectrified,SHS,5700.0,7.401300498823121,38,233.248125,0.010151930588130713,Phase 3 (→2040),2040.0,N/A,7.447460771890925,7.401300498823121,inf,inf,7.1268946066375145,1.6971917029179062
electrified,Already Electrified,0.0,0.0,296,26453.74,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.581249026301374,2.63744812507316
electrified,Already Electrified,0.0,0.0,47,5048.40625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.644180452992382,1.8251260760000847
unelectrified,SHS,9300.0,0.6265136872999727,62,6138.3875,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,10.49759815555566,1.1094486419083758
electrified,Already Electrified,0.0,0.0,44,8933.01,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.289252365146744,2.753137477083502
unelectrified,SHS,6150.0,7.428418142383709,41,250.74375,0.004707232929218141,Phase 3 (→2040),2040.0,N/A,7.2484222258853155,7.428418142383709,inf,inf,11.210485310998251,2.5126346478600907
electrified,Already Electrified,0.0,0.0,18,1741.78,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.284292024192284,2.4963946289889476
electrified,Already Electrified,0.0,0.0,159,16137.10625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.090174258611883,2.9297807947419527
unelectrified,SHS,5100.0,0.6265136872999727,34,3366.2125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573885,0.6265136872999727,inf,inf,10.688536551599151,1.9371189293400513
electrified,Already Electrified,0.0,0.0,24,1900.92,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.097795581080763,2.6396728878310576
unelectrified,Mini-Grid: Solar PV Only,61483.606770833336,0.4582964967138832,125,12375.78125,0.0,Phase 1 (→2030),2030.0,N/A,0.5619113433517482,0.6265136872999727,0.4582964967138832,inf,11.10238018973295,2.886588887715392
electrified,Already Electrified,0.0,0.0,58,4593.89,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.961207620782627,2.3588658280578025
unelectrified,SHS,4050.0,0.6265136872999727,27,2673.16875,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573887,0.6265136872999727,inf,inf,10.696557613464234,2.8475807428975393
unelectrified,SHS,14550.0,7.632927741022752,97,577.32875,0.0,Phase 2 (→2035),2035.0,N/A,7.612009146504357,7.632927741022752,inf,inf,6.895632411044496,1.9011957633759518
electrified,Already Electrified,0.0,0.0,17,1683.10625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.354742670336542,1.1385195081808073
unelectrified,SHS,15300.0,7.491099801505018,102,618.581875,0.0,Phase 2 (→2035),2035.0,N/A,7.7663667306065065,7.491099801505018,inf,inf,6.475176060730603,1.9980477134459578
electrified,Already Electrified,0.0,0.0,22,2178.1375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.41336049571323,2.5962415318444316
unelectrified,SHS,5250.0,36.848924258926075,35,43.1505,0.00649384848489764,Phase 3 (→2040),2040.0,N/A,37.05849181254852,36.848924258926075,inf,inf,6.977877519880884,1.8205556245662664
electrified,Already Electrified,0.0,0.0,92,8709.265,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.462161660007233,2.6487977138291297
electrified,Already Electrified,0.0,0.0,24,3561.4875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.655654848370287,2.5266239149056613
electrified,Already Electrified,0.0,0.0,21,1663.305,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.49289658239426,1.6425473592920845
electrified,Already Electrified,0.0,0.0,98,8084.385,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.753335406933836,2.1067519686691756
unelectrified,SHS,2550.0,0.6265136872999727,17,1683.10625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,10.042492922383639,2.93350848377902
unelectrified,SHS,3300.0,0.6265136872999727,22,1742.51,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,9.538941032540968,2.526216724697808
unelectrified,Mini-Grid: Solar PV Only,101324.98395833332,0.4582964967138832,206,20395.2875,0.0,Phase 1 (→2030),2030.0,N/A,0.5338841863209854,0.6265136872999727,0.4582964967138832,inf,7.485478648480564,2.3655561028648058
electrified,Already Electrified,0.0,0.0,33,4254.9875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.227646919218232,2.137605780301709
electrified,Already Electrified,0.0,0.0,50,4950.3125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.308934593235701,1.417770172214218
electrified,Already Electrified,0.0,0.0,210,21194.18125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.39881779232273,1.3619055623605894
unelectrified,SHS,6150.0,0.6265136872999727,41,3247.405,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,8.029814933732403,1.721666547132512
unelectrified,SHS,4200.0,0.6265136872999727,28,2772.175,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,10.984950466052455,2.7816025354492764
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.28514385956369,2.2054856664933298
unelectrified,Mini-Grid: Solar PV Only,44760.06572916667,0.45829649671388323,91,9009.56875,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,0.45829649671388323,inf,7.1046710678865335,2.25934041230048
electrified,Already Electrified,0.0,0.0,17,1683.10625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.605848808432326,2.1340902587064825
electrified,Already Electrified,0.0,0.0,48,5147.4125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.870800207630001,1.6390641015803642
electrified,Already Electrified,0.0,0.0,33,3267.20625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.410251084634863,1.144677209652603
unelectrified,SHS,10950.0,31.20587695210843,73,106.2745,0.00428463133638219,Phase 3 (→2040),2040.0,N/A,32.84953123489645,31.20587695210843,inf,inf,6.408437428053958,1.8036698368166897
unelectrified,SHS,61050.0,7.387286551976699,407,2502.949375,0.0,Phase 1 (→2030),2030.0,N/A,7.284264476595715,7.387286551976699,inf,inf,10.465153963298748,1.692015744834371
electrified,Already Electrified,0.0,0.0,31,2455.355,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,8.36750773674897,2.5654617075165778
unelectrified,SHS,7950.0,0.6265136872999727,53,5247.33125,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,10.279586449247981,3.134150063336233
electrified,Already Electrified,0.0,0.0,47,4653.29375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.667283921092844,2.0038357912669023
electrified,Already Electrified,0.0,0.0,21,2276.6875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.294217890329216,1.6664814435537805
electrified,Already Electrified,0.0,0.0,48,5550.28125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.912291285853537,1.6993091971103478
electrified,Already Electrified,0.0,0.0,19,1881.11875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.192065254500378,1.3084508204991867
electrified,Already Electrified,0.0,0.0,37,3663.23125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.497317990553972,1.0448925482405096
electrified,Already Electrified,0.0,0.0,28,3167.2875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.777746112474888,2.646308365425507
electrified,Already Electrified,0.0,0.0,271,28221.34375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.023245190844724,1.6550903752511645
electrified,Already Electrified,0.0,0.0,50,5147.86875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.814274393080233,1.708911542101625
unelectrified,SHS,1500.0,0.6265136872999727,10,792.05,0.009237308307908197,Phase 3 (→2040),2040.0,N/A,0.6546040229263973,0.6265136872999727,inf,inf,10.650639692529893,3.277393224169144
unelectrified,SHS,5400.0,0.6265136872999727,36,3564.225,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,10.502493908985606,2.713170667342001
electrified,Already Electrified,0.0,0.0,14,1386.0875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.903669230760894,3.301422053827928
electrified,Already Electrified,0.0,0.0,24,2058.965,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.549063938441476,2.443748067319817
unelectrified,Mini-Grid: Solar PV Only,40825.114895833336,0.4582964967138833,83,8217.51875,0.0,Phase 1 (→2030),2030.0,N/A,0.5619113433517483,0.6265136872999727,0.4582964967138833,inf,6.752890058046654,1.8145956208705778
electrified,Already Electrified,0.0,0.0,31,3069.19375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.707305005881477,2.78445994133994
electrified,Already Electrified,0.0,0.0,75,7820.58125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.108419870332641,2.585831197075763
unelectrified,SHS,3600.0,0.6265136872999727,24,1900.92,0.0,Phase 2 (→2035),2035.0,N/A,0.6294823935672914,0.6265136872999727,inf,inf,9.296717937990794,1.445353660484358
unelectrified,SHS,3600.0,0.6265136872999727,24,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,9.655844480126007,3.1987462471712362
electrified,Already Electrified,0.0,0.0,18,1782.1125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.270279152625763,2.1773611458261053
unelectrified,SHS,4950.0,0.6265136872999727,33,2613.765,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,10.463448810449286,1.7493373506844359
electrified,Already Electrified,0.0,0.0,346,35449.25625000001,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.281892636377545,1.9471735272503683
unelectrified,SHS,60900.0,7.218158626492442,406,2555.301875,0.0,Phase 1 (→2030),2030.0,N/A,7.1195972258693,7.218158626492442,inf,inf,10.461758319005245,1.6586840258747255
electrified,Already Electrified,0.0,0.0,71,7029.44375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.663845848797849,1.8645317268422368
electrified,Already Electrified,0.0,0.0,70,7530.8625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.667154867754697,1.4639395288091235
unelectrified,SHS,7350.0,0.6265136872999727,49,4851.30625,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,10.843954171633435,1.068044835324176
unelectrified,SHS,2250.0,0.6265136872999727,15,1188.075,0.013006533951725687,Phase 3 (→2040),2040.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,7.813013446532451,2.4061269711213864
electrified,Already Electrified,0.0,0.0,81,8612.175,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.544207637749685,1.8242244057012715
unelectrified,SHS,50100.0,9.565983277746254,334,1586.2055,0.0,Phase 1 (→2030),2030.0,N/A,9.516514816739459,9.565983277746254,inf,inf,11.594422918698301,3.5472866094208255
unelectrified,SHS,5850.0,0.6265136872999727,39,3861.24375,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.042939292203238,2.801577494629335
unelectrified,SHS,3300.0,0.6265136872999727,22,2178.1375,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,7.0620532703666035,2.4572887381414135
unelectrified,Mini-Grid: Solar PV Only,43776.32802083333,0.4582964967138832,89,8811.55625,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907482,0.6265136872999727,0.4582964967138832,inf,7.822669272945993,1.7968804927417819
electrified,Already Electrified,0.0,0.0,22,2375.69375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.5793562730623,2.110932427324382
unelectrified,SHS,7950.0,7.507303353867655,53,320.72625,0.006537920653036885,Phase 3 (→2040),2040.0,N/A,7.488240142918344,7.507303353867655,inf,inf,11.51741174771879,2.503699536934902
electrified,Already Electrified,0.0,0.0,28,2772.175,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.542477752118486,2.2124466056749212
unelectrified,SHS,3000.0,0.6265136872999727,20,1980.125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573887,0.6265136872999727,inf,inf,11.277262410165138,2.3146604061012153
electrified,Already Electrified,0.0,0.0,853,111482.8625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.838532201615401,2.1333462071123908
electrified,Already Electrified,0.0,0.0,19,1881.11875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.676673676995096,1.8483108804790405
electrified,Already Electrified,0.0,0.0,1420,157900.36875000002,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.005107632696514,1.473078759469524
electrified,Already Electrified,0.0,0.0,18,1782.1125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.353758376943858,0.9170985159666819
electrified,Already Electrified,0.0,0.0,20,2177.68125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.754031090084347,2.6245708606597278
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.032689002576708,1.7283898544375405
electrified,Already Electrified,0.0,0.0,124,13264.55625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.127206202490246,1.4416781803738443
unelectrified,SHS,5100.0,0.6265136872999727,34,3366.2125,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,10.727015406798117,1.2111598646420876
unelectrified,Mini-Grid: Solar PV Only,40333.246041666665,0.4582964967138832,82,8118.5125,0.0,Phase 1 (→2030),2030.0,N/A,0.5619113433517482,0.6265136872999727,0.4582964967138832,inf,11.078023516959366,2.9163331832123305
unelectrified,SHS,6300.0,0.6265136872999727,42,4158.2625,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,11.741509406690383,3.367729632233913
electrified,Already Electrified,0.0,0.0,24,2376.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.230249962017545,1.9074684100623756
electrified,Already Electrified,0.0,0.0,358,42405.24375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.169098835865496,2.6502239393231384
unelectrified,Mini-Grid: Solar PV Only,474723.7851392694,4.072187137796676,1617,10263.67,0.0,Phase 1 (→2030),2030.0,N/A,7.14341779280387,7.157311876555588,4.072187137796676,inf,6.943364802776295,1.9457354639465394
unelectrified,SHS,29250.0,8.749111517810265,195,1012.5425,0.0,Phase 1 (→2030),2030.0,N/A,9.055186403488786,8.749111517810265,inf,inf,9.71136708408053,3.275073444347267
electrified,Already Electrified,0.0,0.0,66,6534.4125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.656992628469316,3.528739834485925
