ElecStatus,MinimumOverall,InvestmentCost,MinimumOverallLCOE,NumConnections,DemandKWh_Y0,DistNearElecKm,ElecTargetPhase,ElecTargetYear,GridRolloutPhase,LCOE_Grid,LCOE_SHS,LCOE_MG_Solar,LCOE_MG_Hydro,X_deg,Y_deg,DistRoadKm
electrified,Already Electrified,0.0,0.0,30,4360.8375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.2615397642754598,6.520244107104764,5.265079
electrified,Already Electrified,0.0,0.0,80,6816.74,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.632746922434983,9.686809578326072,4.793827
unelectrified,SHS,102300.0,5.436504434441712,682,5699.1125,0.0,Phase 1 (→2030),2030.0,N/A,5.661455548490408,5.436504434441712,inf,inf,1.9520358781168141,8.099600423443537,1.648048
electrified,Already Electrified,0.0,0.0,24,2376.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.876057515009223,6.684571447303715,2.835687
electrified,Already Electrified,0.0,0.0,12,1188.075,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4908734325322652,10.043113474736149,0.33943
unelectrified,SHS,1650.0,0.6265136872999727,11,871.255,0.013299921007341689,Phase 3 (→2040),2040.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,2.2389579729046867,11.090823376858195,0.136133
electrified,Already Electrified,0.0,0.0,148,20017.96875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.65231581193989,6.814375090297928,3.752733
electrified,Already Electrified,0.0,0.0,22,2178.1375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,0.9818284163389442,10.393118257328794,10.171451
unelectrified,SHS,2550.0,6.971641764970119,17,110.77875,0.0035599208264992664,Phase 3 (→2040),2040.0,N/A,6.879582138305512,6.971641764970119,inf,inf,1.3601048183819013,10.35071034980074,0.0
unelectrified,SHS,4200.0,0.6265136872999727,28,2772.175,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.653185298006179,11.453766834720499,13.035084
unelectrified,SHS,3450.0,0.6265136872999727,23,1821.715,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,2.3661386018312163,7.817229403543086,5.359364
unelectrified,SHS,5100.0,0.6265136872999727,34,3366.2125,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,2.791454012654142,11.078994887506097,1.834723
unelectrified,SHS,2550.0,0.6265136872999727,17,1683.10625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,3.745349505879968,10.522945673217105,2.222152
electrified,Already Electrified,0.0,0.0,36,3564.225,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6884144719448733,9.97617602458814,2.128778
unelectrified,SHS,8250.0,9.396526761045916,55,265.912,0.03018173560919422,Phase 3 (→2040),2040.0,N/A,9.565248055152159,9.396526761045916,inf,inf,1.9839922390050482,9.108316749632513,0.0
electrified,Already Electrified,0.0,0.0,37,2930.585,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.703878113862679,7.019164687489687,2.027042
electrified,Already Electrified,0.0,0.0,22,2178.1375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.743909651955692,10.179126107454884,0.614429
unelectrified,SHS,6600.0,0.6265136872999727,44,4356.275,0.0,Phase 1 (→2030),2030.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,3.033629990465349,10.94803437658637,10.739179
unelectrified,SHS,2700.0,0.6265136872999727,18,1782.1125,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,1.0169952214095883,10.440772803923611,3.87458
electrified,Already Electrified,0.0,0.0,93,10005.5625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.58873159421246,6.674058229448891,3.476468
electrified,Already Electrified,0.0,0.0,69,10900.725,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.5977581157972187,8.589117476760995,0.0
unelectrified,SHS,3900.0,0.6265136872999727,26,2574.1625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,1.1354075995383237,10.518934791443879,0.793997
electrified,Already Electrified,0.0,0.0,34,2692.97,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.3884470165583718,6.880579641696292,7.02327
electrified,Already Electrified,0.0,0.0,22,2178.1375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.0767707290240331,10.348552862380597,3.35957
unelectrified,SHS,5100.0,45.98820150301951,34,33.5873,0.0078390296702132,Phase 3 (→2040),2040.0,N/A,46.45641147798084,45.98820150301951,inf,inf,2.5245663096677213,7.340772780630598,6.364773
electrified,Already Electrified,0.0,0.0,23,2680.0125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.696321022353921,6.909552210563625,5.286125
unelectrified,SHS,36750.0,36.016386601523784,245,309.035625,0.0,Phase 2 (→2035),2035.0,N/A,36.99022079012857,36.016386601523784,inf,inf,2.2653194133498613,6.750634297872736,2.589454
unelectrified,SHS,4650.0,0.6265136872999727,31,3069.19375,0.0,Phase 2 (→2035),2035.0,N/A,0.5619113433517483,0.6265136872999727,inf,inf,1.8938252234719406,6.899235672447425,0.649401
unelectrified,SHS,4050.0,5.396865100199517,27,227.281875,0.005045204221035548,Phase 3 (→2040),2040.0,N/A,5.346339516465223,5.396865100199517,inf,inf,1.8628734785062866,6.959979484083761,0.0
electrified,Already Electrified,0.0,0.0,22,1742.51,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.497907174007603,7.831622074711129,7.176977
unelectrified,SHS,3750.0,0.6265136872999727,25,2475.15625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.613861212066607,11.292042457472132,2.869277
electrified,Already Electrified,0.0,0.0,62,5233.005,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1044641207669526,7.741841845486462,8.834327
unelectrified,SHS,4800.0,0.6265136872999727,32,3168.2,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,3.5463703603084507,10.475814137189227,7.981465
unelectrified,SHS,1500.0,0.6265136872999727,10,990.0625,0.016257625279127795,Phase 3 (→2040),2040.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.719676004675025,10.926927315691366,14.697647
unelectrified,SHS,22050.0,35.535330299529974,147,187.9315,0.0,Phase 2 (→2035),2035.0,N/A,37.394284365279006,35.535330299529974,inf,inf,1.9054062839129153,6.4760914203434545,1.567053
unelectrified,SHS,2100.0,6.818165691746668,14,93.283125,0.007507945333761319,Phase 3 (→2040),2040.0,N/A,6.809280557873731,6.818165691746668,inf,inf,3.6240402819985587,10.491406846182796,4.940194
unelectrified,SHS,3000.0,0.6265136872999727,20,1980.125,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,3.450224984202864,10.187440623744411,12.556979
unelectrified,SHS,7650.0,0.6265136872999727,51,5049.31875,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573885,0.6265136872999727,inf,inf,1.74120689647927,6.8632614015562,6.043877
unelectrified,SHS,4050.0,7.515690974902404,27,163.2065,0.010715350939275512,Phase 3 (→2040),2040.0,N/A,7.669018356801316,7.515690974902404,inf,inf,2.5223079558739543,6.90307365207779,7.574814
unelectrified,SHS,16950.0,36.35653654513505,113,141.20125,0.008360320363490019,Phase 3 (→2040),2040.0,N/A,35.489463223763515,36.35653654513505,inf,inf,2.216785958355679,11.01043577989246,0.0
electrified,Already Electrified,0.0,0.0,77,10001.9125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.175353228097537,6.420564576518063,1.517694
unelectrified,SHS,2400.0,0.6265136872999727,16,1584.1,0.0026606674095359167,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,2.7759956155195455,11.045096544711638,5.928611
electrified,Already Electrified,0.0,0.0,56,4751.57,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6504826250733444,9.130742223102816,4.011242
unelectrified,SHS,4650.0,0.6265136872999727,31,2455.355,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812215,0.6265136872999727,inf,inf,2.454226822825088,11.067284079582677,19.881142
electrified,Already Electrified,0.0,0.0,80,8726.2375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6235364474095666,6.732885229375481,5.571952
unelectrified,SHS,9450.0,0.6265136872999727,63,6237.39375,0.0,Phase 1 (→2030),2030.0,N/A,0.5338841863209853,0.6265136872999727,inf,inf,2.7649290865963594,10.997043447299472,11.37346
electrified,Already Electrified,0.0,0.0,36,4354.45,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.7144373415064202,6.902421704994338,5.666375
unelectrified,SHS,2550.0,0.6265136872999727,17,1683.10625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,0.8287620923873699,10.4667277236042,2.061589
unelectrified,SHS,46200.0,7.541808771683336,308,1855.315625,0.0,Phase 1 (→2030),2030.0,N/A,7.553980035933562,7.541808771683336,inf,inf,1.7212381798515874,7.0898723219550845,7.814762
electrified,Already Electrified,0.0,0.0,90,10909.39375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0814095072050827,6.520648158995987,5.742426
unelectrified,SHS,70650.0,6.418584659856189,471,3333.6825,0.0,Phase 1 (→2030),2030.0,N/A,6.442617408757139,6.418584659856189,inf,inf,3.2698775628709975,9.908665603264705,0.0
unelectrified,SHS,32250.0,9.647890310147503,215,1012.392,0.0,Phase 1 (→2030),2030.0,N/A,9.818668917516021,9.647890310147503,inf,inf,2.4458637919767794,7.94305907410175,7.093361
electrified,Already Electrified,0.0,0.0,365,37512.51,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9911212954457396,8.062439558831793,0.892418
unelectrified,Mini-Grid: Solar PV Only,45330.03125,0.33930405748552406,94,9306.5875,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,0.4582964967138832,0.33930405748552406,2.8101956577806297,10.994860140744235,6.85388
electrified,Already Electrified,0.0,0.0,66,7522.19375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.696834944733358,6.884918302925066,7.83873
unelectrified,SHS,2250.0,0.6265136872999727,15,1188.075,0.028034492805981824,Phase 3 (→2040),2040.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,1.8949435885242372,10.142859585707235,4.67431
unelectrified,SHS,19350.0,37.75868061428666,129,155.2085,0.005887043533878918,Phase 3 (→2040),2040.0,N/A,38.77518254405309,37.75868061428666,inf,inf,2.289060457994404,6.797343250719989,3.119872
unelectrified,SHS,73950.0,7.664638216692708,493,2922.11875,0.0,Phase 1 (→2030),2030.0,N/A,7.944154998073198,7.664638216692708,inf,inf,1.9755542261345709,6.858259982521671,1.159275
unelectrified,SHS,10200.0,0.6265136872999727,68,6732.425,0.0,Phase 1 (→2030),2030.0,N/A,0.5154529445970459,0.6265136872999727,inf,inf,1.3596286113378098,9.951895189453262,2.194165
electrified,Already Electrified,0.0,0.0,35,4263.2,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6708331390569802,6.975107228440173,1.353396
electrified,Already Electrified,0.0,0.0,31,3069.19375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.3872659406249035,6.698030184575626,1.745759
unelectrified,SHS,600.0,0.6265136872999727,4,396.025,0.00329978883348649,Phase 3 (→2040),2040.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,2.776436115552473,10.674057226902718,0.98793
electrified,Already Electrified,0.0,0.0,62,5391.05,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.402326603887294,11.874699085303417,1.143957
unelectrified,SHS,600.0,0.6265136872999727,4,316.82,0.019340515137533095,Phase 3 (→2040),2040.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,3.1099226137720963,11.999934445514175,15.129847
electrified,Already Electrified,0.0,0.0,438,55524.25625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6084319348015303,6.887450900702948,0.51749
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.3843825142968162,11.141452175349315,8.925122
electrified,Already Electrified,0.0,0.0,464,59465.8,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.321531454219633,6.645447223194859,2.96218
unelectrified,SHS,2400.0,0.6265136872999727,16,1267.28,0.011900164587868163,Phase 3 (→2040),2040.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,2.1941261645662067,6.876723716253337,4.583215
unelectrified,SHS,7200.0,0.6265136872999727,48,4752.3,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.8311522478456346,9.936583772447023,0.0
electrified,Already Electrified,0.0,0.0,109,20216.4375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.5473498140685673,7.137588022897129,3.006039
electrified,Already Electrified,0.0,0.0,14,1386.0875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4651317208678476,9.6184387182029,1.868189
electrified,Already Electrified,0.0,0.0,557,60937.6625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8752880153701457,6.534931523416804,3.453203
electrified,Already Electrified,0.0,0.0,24,5788.9,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.641518529525248,6.679033753305207,0.553114
unelectrified,SHS,28050.0,7.624045654027185,187,1114.29125,0.0,Phase 1 (→2030),2030.0,N/A,7.436891609429321,7.624045654027185,inf,inf,1.0787204848171335,10.619975382256465,10.76926
electrified,Already Electrified,0.0,0.0,16,1584.1,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.715610133579718,10.024677809356104,13.593508
electrified,Already Electrified,0.0,0.0,453,56401.16875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.7343626629695814,6.910008084208399,2.883259
unelectrified,SHS,13500.0,9.130156703071703,90,447.8235,0.0,Phase 2 (→2035),2035.0,N/A,9.445563158058576,9.130156703071703,inf,inf,3.028998683748426,9.608669130536471,3.529446
electrified,Already Electrified,0.0,0.0,14,1108.87,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.2034388676466747,11.015508851446562,1.470959
unelectrified,SHS,3450.0,0.6265136872999727,23,2277.14375,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,1.075659882192885,10.66871637629455,15.522031
unelectrified,SHS,2250.0,0.6265136872999727,15,1188.075,0.008466491401909864,Phase 3 (→2040),2040.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,1.6710177876313113,9.31283766680907,11.759365
unelectrified,SHS,2550.0,14.6819009888198,17,99.141875,0.0040013819778089935,Phase 3 (→2040),2040.0,N/A,7.766707438167057,14.6819009888198,inf,inf,2.2705910172283486,10.306860585655453,2.623849
unelectrified,SHS,2400.0,6.9261688285502645,16,104.946875,0.018447883247803425,Phase 3 (→2040),2040.0,N/A,6.8353085306131405,6.9261688285502645,inf,inf,2.5962232481507885,11.441129118646957,7.277206
unelectrified,SHS,2400.0,0.6265136872999727,16,1267.28,0.0033228396596746987,Phase 3 (→2040),2040.0,N/A,0.6546040229263973,0.6265136872999727,inf,inf,2.971733333911952,9.297734125165247,28.196694
unelectrified,SHS,3750.0,0.6265136872999727,25,2475.15625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.7108370182754165,10.59709424522785,3.145114
electrified,Already Electrified,0.0,0.0,102,10098.6375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4705039906456994,10.147281464984479,4.144407
unelectrified,SHS,11250.0,36.98190186653453,75,92.132875,0.017593736440862578,Phase 3 (→2040),2040.0,N/A,37.37639876833,36.98190186653453,inf,inf,3.214434641824311,9.881108942276768,0.0
unelectrified,SHS,3300.0,6.5938293889711135,22,151.575,0.0032196369539879595,Phase 3 (→2040),2040.0,N/A,6.588257544018782,6.5938293889711135,inf,inf,1.9002008658753478,6.484220431689835,2.537269
electrified,Already Electrified,0.0,0.0,84,11880.29375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6698595263477864,6.634746443940133,3.044889
unelectrified,SHS,4800.0,0.6265136872999727,32,3168.2,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,2.517660277946031,11.313701843298714,0.0
unelectrified,SHS,1950.0,0.6265136872999727,13,1287.08125,0.007101927713969563,Phase 3 (→2040),2040.0,N/A,0.5521404580482817,0.6265136872999727,inf,inf,2.9777132801998265,11.198078368213967,0.997716
electrified,Already Electrified,0.0,0.0,52,5345.88125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.906061790200879,6.551397477690715,2.94322
electrified,Already Electrified,0.0,0.0,20,2785.8625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.669665575443561,6.699733567641595,0.905239
unelectrified,SHS,5100.0,0.6265136872999727,34,3366.2125,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.4020093569646837,11.070106539556523,15.921271
unelectrified,SHS,4500.0,0.6265136872999727,30,2970.1875,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.6589889914724374,11.439195122354906,13.926536
unelectrified,SHS,2700.0,0.6265136872999727,18,1782.1125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,2.3452804515945296,11.118287148730133,7.797455
electrified,Already Electrified,0.0,0.0,45,4455.28125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8646018667407305,6.66947525632708,0.653306
electrified,Already Electrified,0.0,0.0,111,11992.9875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.678390583094495,10.374007850354731,4.674363
electrified,Already Electrified,0.0,0.0,33,2929.855,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.5509559954095895,6.77271254647036,7.44626
unelectrified,SHS,52650.0,7.657637752552626,351,2082.355625,0.0,Phase 1 (→2030),2030.0,N/A,7.547485282988022,7.657637752552626,inf,inf,1.0271370847543817,10.86055743834796,6.519562
unelectrified,SHS,2850.0,0.6265136872999727,19,1881.11875,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,3.159642130820962,10.323673469478335,2.283929
electrified,Already Electrified,0.0,0.0,22,2064.805,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1983178742915457,6.338713321569982,4.816763
unelectrified,SHS,3300.0,0.6265136872999727,22,1742.51,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,2.3822736704006777,7.922220378963807,8.849514
unelectrified,SHS,45000.0,92.64708253637033,300,147.1065833333333,0.0,Phase 2 (→2035),2035.0,N/A,93.49717737529018,92.64708253637033,inf,inf,2.4056188220501014,11.27776041462908,0.0
electrified,Already Electrified,0.0,0.0,70,6930.4375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.3297943850363767,6.712949733195097,2.36792
electrified,Already Electrified,0.0,0.0,24,2376.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.440129281912126,11.020801658168523,7.346758
electrified,Already Electrified,0.0,0.0,20,1980.125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4808527829838753,10.024120003757398,1.230419
unelectrified,SHS,17100.0,9.569924768973102,114,541.1765,0.0,Phase 2 (→2035),2035.0,N/A,9.740065258593715,9.569924768973102,inf,inf,2.3719212391622966,7.8180580839784986,5.561557
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.211270855728793,7.579806323393885,4.339772
electrified,Already Electrified,0.0,0.0,340,37256.91875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1005374138069555,8.040385616532886,12.510192
electrified,Already Electrified,0.0,0.0,17,1346.485,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6125476337305689,10.06799023441337,4.660327
electrified,Already Electrified,0.0,0.0,3890,333063.6862499977,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.298187902872694,11.175323615130873,0.0
unelectrified,SHS,5700.0,7.0495925185783435,38,244.885,0.004724813376661852,Phase 3 (→2040),2040.0,N/A,7.314047197662957,7.0495925185783435,inf,inf,2.072097975118465,6.459507060831242,3.421547
unelectrified,Mini-Grid: Solar PV Only,50662.49197916666,0.4582964967138832,103,10197.64375,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573887,0.6265136872999727,0.4582964967138832,inf,1.0710769341283064,10.566396181685997,6.137896
electrified,Already Electrified,0.0,0.0,981,106480.08125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0180807646071823,7.391370936658456,5.82604
electrified,Already Electrified,0.0,0.0,50,4950.3125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.040846879681092,10.392067961045234,8.238275
unelectrified,Mini-Grid: Solar PV Only,43883.328125,0.339304057485524,91,9009.56875,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,0.45829649671388323,0.339304057485524,2.811942177408001,10.940281184546873,5.12861
unelectrified,SHS,2850.0,0.6265136872999727,19,1881.11875,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573887,0.6265136872999727,inf,inf,1.0466076936344166,10.573345535348746,8.572263
unelectrified,SHS,4050.0,0.6265136872999727,27,2673.16875,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,2.7674831620797615,10.645886018153726,1.997359
electrified,Already Electrified,0.0,0.0,40,4280.72,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.7005164250054254,7.197183705483663,5.681702
unelectrified,SHS,6450.0,0.6265136872999727,43,3405.815,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,2.361723159547666,9.759226316742609,0.011162
electrified,Already Electrified,0.0,0.0,227,23858.225,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.2203445159983533,8.008447482112457,0.916174
unelectrified,SHS,1950.0,0.6265136872999727,13,1287.08125,0.012135826765957425,Phase 3 (→2040),2040.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.070200293921938,10.789329149033518,1.280903
unelectrified,SHS,6450.0,8.910461094914695,43,219.2355,0.020451129417197123,Phase 3 (→2040),2040.0,N/A,9.220487335497726,8.910461094914695,inf,inf,2.556635171383253,9.707476546562457,4.803825
unelectrified,SHS,8250.0,0.6265136872999727,55,5445.34375,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.4974097144948733,11.51562778019153,2.778863
electrified,Already Electrified,0.0,0.0,29,4261.83125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.5902253321217965,6.8099247853516065,2.599795
unelectrified,SHS,2550.0,0.6265136872999727,17,1683.10625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,3.0390858845568873,10.194001260847045,3.194337
electrified,Already Electrified,0.0,0.0,574,66777.20625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.7894481023331636,6.8754313676074705,6.315335
unelectrified,SHS,2700.0,6.353628196893899,18,128.704375,0.0069107037098912385,Phase 3 (→2040),2040.0,N/A,6.212959489770129,6.353628196893899,inf,inf,2.414553424393065,11.140867104454339,10.87375
unelectrified,SHS,3300.0,7.142154360245261,22,139.938125,0.006953151302080694,Phase 3 (→2040),2040.0,N/A,7.128484142315676,7.142154360245261,inf,inf,3.2063930423522895,10.316590733950356,2.583091
unelectrified,SHS,8550.0,7.040835260791289,57,367.784375,0.002333386233068497,Phase 3 (→2040),2040.0,N/A,7.028661454479054,7.040835260791289,inf,inf,1.952998160474878,9.796737991429136,3.619816
electrified,Already Electrified,0.0,0.0,18,1425.69,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.62281146210617,8.171433586253675,0.138333
unelectrified,SHS,2550.0,0.6265136872999727,17,1346.485,0.015127257778510464,Phase 3 (→2040),2040.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,1.486966797496672,9.38087709212814,1.242244
unelectrified,SHS,3150.0,0.6265136872999727,21,2079.13125,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,1.9015336278888575,7.1042133131139025,1.967419
unelectrified,SHS,1800.0,0.6265136872999727,12,1188.075,0.0059627382587706,Phase 3 (→2040),2040.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.4091974602407635,11.410219318753214,4.198351
unelectrified,SHS,3600.0,0.6265136872999727,24,1900.92,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,1.8825277228253754,7.690708974121053,20.956719
unelectrified,SHS,1500.0,0.6265136872999727,10,990.0625,0.0027271769040252587,Phase 3 (→2040),2040.0,N/A,0.5385719159573887,0.6265136872999727,inf,inf,2.302214012707886,11.091893961646045,6.103161
unelectrified,SHS,9000.0,6.875344684319614,60,396.46,0.0,Phase 2 (→2035),2035.0,N/A,6.865615057066695,6.875344684319614,inf,inf,3.2491487050199948,10.138759475730511,1.013594
electrified,Already Electrified,0.0,0.0,114,12472.05,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0683232288470017,7.303640513443502,1.193823
unelectrified,SHS,4350.0,0.6265136872999727,29,2871.18125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.0888797154497563,10.424896173115622,5.255379
unelectrified,SHS,3300.0,0.6265136872999727,22,2178.1375,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,3.4583631277542075,11.61414135145686,4.170052
unelectrified,SHS,25350.0,104.37983709468638,169,73.55508333333333,0.025340536794359686,Phase 3 (→2040),2040.0,N/A,100.65233055222429,104.37983709468638,inf,inf,2.4693140186172045,7.585428314297913,15.440525
unelectrified,SHS,5400.0,6.666854827985294,36,245.315,0.005384117551968074,Phase 3 (→2040),2040.0,N/A,6.813234814890811,6.666854827985294,inf,inf,2.2358007727447244,6.754926171476844,5.756013
unelectrified,Mini-Grid: Solar PV Only,40333.246041666665,0.4582964967138832,82,8118.5125,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907482,0.6265136872999727,0.4582964967138832,inf,1.6850962548674637,7.357355755651103,1.519629
unelectrified,SHS,42300.0,7.470700034172135,282,1714.866875,0.0,Phase 1 (→2030),2030.0,N/A,7.745467385139313,7.470700034172135,inf,inf,3.3470568943086176,10.270623521697043,1.083125
electrified,Already Electrified,0.0,0.0,100,13487.6625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.7150146858937574,6.775518608105517,6.955095
unelectrified,SHS,10800.0,208.66284510247473,72,29.54458333333333,0.010629311137921644,Phase 3 (→2040),2040.0,N/A,109.16931230547392,208.66284510247473,inf,inf,1.8230749699744737,6.89836952052389,4.975898
unelectrified,SHS,5550.0,0.6265136872999727,37,2930.585,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,2.7211077717322856,9.335151180918432,7.076153
electrified,Already Electrified,0.0,0.0,92,9108.575,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8718593968808523,6.752585544754587,4.885485
electrified,Already Electrified,0.0,0.0,47,4653.29375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.066847507606307,6.7606025748336185,0.0
unelectrified,SHS,3900.0,7.895744120557142,26,149.597,0.0051622134567235805,Phase 3 (→2040),2040.0,N/A,7.493272314503972,7.895744120557142,inf,inf,1.3536929298900475,9.563324473878975,1.193148
